iter	Passed	Remaining
1575	34018	30737
1576	34045	30720
1577	34065	30698
1578	34084	30673
1579	34120	30665
1580	34146	30647
1581	34162	30620
1582	34179	30595
1583	34198	30571
1584	34215	30545
1585	34232	30519
1586	34256	30501
1587	34274	30476
1588	34290	30449
1589	34309	30425
1590	34334	30406
1591	34372	30399
1592	34397	30381
1593	34420	30360
1594	34443	30340
1595	34464	30318
1596	34480	30291
1597	34495	30264
1598	34518	30244
1599	34541	30223
1600	34558	30198
1601	34581	30177
1602	34608	30160
1603	34625	30135
1604	34645	30112
1605	34671	30094
1606	34697	30076
1607	34745	30078
1608	34767	30056
1609	34808	30052
1610	34831	30031
1611	34851	30008
1612	34882	29995
1613	34904	29973
1614	34925	29951
1615	34941	29924
1616	34963	29903
1617	34989	29886
1618	35005	29859
1619	35032	29842
1620	35052	29819
1621	35071	29795
1622	35086	29768
1623	35103	29742
1624	35121	29718
1625	35137	29692
1626	35154	29666
1627	35171	29640
1628	35204	29628
1629	35225	29606
1630	35242	29581
1631	35259	29555
1632	35273	29527
1633	35287	29500
1634	35304	29474
1635	35321	29449
1636	35344	29428
1637	35362	29404
1638	35380	29379
1639	35398	29354
1640	35413	29327
1641	35434	29305
1642	35453	29282
1643	35470	29256
1644	35486	29230
1645	35502	29204
1646	35530	29188
1647	35548	29163
1648	35566	29138
1649	35583	29114
1650	35603	29090
1651	35623	29067
1652	35643	29045
1653	35661	29020
1654	35677	28994
1655	35692	28967
1656	35716	28948
1657	35739	28927
1658	35755	28901
1659	35772	28876
1660	35792	28854
1661	35808	28827
1662	35828	28804
1663	35849	28783
1664	35870	28761
1665	35893	28740
1666	35921	28723
1667	35942	28702
