iter	RMSE
1665	2080007.24
1666	2079595.134
1667	2078904.898
1668	2078583.475
1669	2077929.856
1670	2077674.134
1671	2077266.26
1672	2076849.605
1673	2076333.962
1674	2076055.273
1675	2075430.721
1676	2075020
1677	2074483.702
1678	2074224.6
1679	2073608.737
1680	2073220.518
1681	2072808.52
1682	2072394.711
1683	2071856.798
1684	2071411.822
1685	2070673.358
1686	2070049.467
1687	2069246.987
1688	2069070.888
1689	2068556.821
1690	2068135.232
1691	2067800.062
1692	2067393.028
1693	2066607.858
1694	2066004.02
1695	2065184.658
1696	2064584.38
1697	2063948.976
1698	2063309.876
1699	2062725.845
1700	2062105.293
1701	2061703.212
1702	2061073.665
1703	2060447.45
1704	2059931.175
1705	2059714.62
1706	2059123.509
1707	2058725.594
1708	2058104.814
1709	2057709.065
1710	2057125.173
1711	2056732.478
1712	2056113.891
1713	2055498.402
1714	2054922.09
1715	2054232.981
1716	2053840.922
1717	2053452.095
1718	2053182.581
1719	2052563.034
1720	2051956.486
1721	2051353.173
1722	2050740.735
1723	2050140.407
1724	2049531.994
1725	2049146.475
1726	2048581.709
1727	2048015.16
1728	2047559.713
1729	2047294.091
1730	2046653.596
1731	2046061.909
1732	2045853.335
1733	2045335.73
1734	2045112.8
1735	2044704.69
1736	2044105.17
1737	2043731.761
1738	2043470.69
1739	2043059.81
1740	2042840.24
1741	2042345.724
1742	2041976.321
1743	2041347.992
1744	2041064.094
1745	2040399.309
1746	2040148.24
1747	2039931.598
1748	2039555.601
1749	2039166.899
1750	2038763.062
1751	2038360.696
1752	2037980.921
1753	2037428.372
1754	2036836.392
1755	2036435.244
1756	2036058.625
1757	2035513.303
1758	2035026.84
1759	2034485.124
1760	2033863.338
1761	2033558.44
1762	2033076.354
1763	2032532.367
1764	2031954.625
1765	2031705.999
1766	2031315.785
1767	2030942.211
1768	2030358.97
1769	2030058.465
1770	2029480.682
1771	2029234.451
1772	2028700.625
1773	2028130.639
1774	2027802.019
1775	2027266.875
1776	2026735.165
1777	2026170.94
1778	2025580.898
1779	2024928.64
1780	2024558.425
1781	2024191.452
1782	2023667.202
1783	2023063.499
1784	2022864.397
1785	2022341.598
1786	2021978.306
1787	2021281.253
1788	2021122.128
1789	2020847.261
1790	2020606.655
1791	2020449.123
1792	2020089.904
1793	2019885.825
1794	2019511.654
1795	2018992.434
1796	2018729.063
1797	2018133.685
1798	2017932.669
1799	2017357.061
1800	2016740.133
1801	2016252.84
1802	2015740.527
1803	2015122.971
1804	2014608.553
1805	2013908.629
1806	2013601.221
1807	2013284.075
1808	2013084.213
1809	2012732.673
1810	2012382.808
1811	2012170.802
1812	2011659.596
1813	2011506.564
1814	2011159.046
1815	2010521.512
1816	2010175.665
1817	2009831.516
1818	2009377.767
1819	2009143.824
1820	2008801.317
1821	2008349.605
1822	2008116.894
1823	2007746.473
1824	2007063.188
1825	2006524.001
1826	2006376.654
1827	2006131.864
1828	2005793.137
1829	2005456.141
1830	2005040.872
1831	2004507.593
1832	2003968.289
1833	2003294.643
1834	2002900.78
1835	2002318.106
1836	2001652.649
1837	2001424.475
1838	2001053.04
1839	2000720.828
1840	2000197.275
1841	1999970.93
1842	1999384.215
1843	1998893.241
1844	1998359.854
1845	1998135.516
1846	1997608.896
1847	1997279.922
1848	1996915.08
1849	1996667.049
1850	1996340.167
1851	1995994.162
1852	1995668.847
1853	1995142.713
1854	1994523.545
1855	1993978.172
1856	1993386.604
1857	1993063.202
1858	1992843.525
1859	1992507.536
1860	1991986.755
1861	1991665.706
1862	1991397.758
1863	1990833.958
1864	1990481.509
1865	1990296.743
1866	1989942.978
1867	1989513.569
1868	1988955.29
1869	1988422.229
1870	1988083.025
1871	1987535.832
1872	1987218.089
1873	1986693.105
1874	1986182.847
1875	1985653.126
1876	1985438.856
1877	1984920.117
1878	1984582.461
1879	1984068.665
1880	1983605.611
1881	1983082.279
1882	1982655.04
1883	1982318.693
1884	1982107.539
1885	1981928.375
1886	1981519.911
1887	1981031.076
1888	1980685.94
1889	1980180.302
1890	1979760.802
1891	1979451.016
1892	1978879.878
1893	1978464.293
1894	1977981.888
1895	1977642.087
1896	1977334.433
1897	1976993.826
1898	1976655.238
1899	1976047.406
1900	1975738.806
1901	1975282.518
1902	1974873.221
1903	1974465.873
1904	1973961.368
1905	1973658.126
1906	1973452.438
1907	1973118.359
1908	1972943.705
1909	1972640.203
1910	1972236.466
1911	1971931.747
1912	1971385.019
1913	1971055.766
1914	1970511.536
1915	1970308.408
1916	1970007.698
1917	1969708.419
1918	1969410.581
1919	1968963.88
1920	1968572.315
1921	1968071.76
1922	1967781.76
1923	1967381.06
1924	1967086.002
1925	1966601.696
1926	1966270.768
1927	1965805.249
1928	1965286.802
1929	1964736.827
1930	1964256.765
1931	1963769.523
1932	1963273.923
1933	1962984.028
1934	1962550.14
1935	1961984.944
1936	1961758.711
1937	1961365.548
1938	1960974.288
1939	1960584.898
1940	1960258.545
1941	1960059.728
1942	1959836.116
1943	1959543.379
1944	1959223.314
1945	1958738.02
1946	1958199.318
1947	1957663.159
1948	1957276.997
1949	1956990.774
1950	1956605.265
1951	1956123.901
1952	1955869.582
1953	1955673.827
1954	1955381.382
1955	1955064.426
1956	1954870.427
1957	1954302.628
1958	1953742.565
1959	1953424.859
1960	1953110.151
1961	1952797.283
1962	1952604.562
1963	1952293.229
1964	1951912.553
1965	1951533.698
1966	1951341.994
1967	1951151.61
1968	1950770.002
1969	1950302.817
1970	1950009.099
1971	1949728.372
1972	1949419.274
1973	1948893.884
1974	1948587.316
1975	1948307.647
1976	1948002.835
1977	1947724.475
1978	1947352.003
1979	1946796.533
1980	1946494.159
1981	1946111.673
1982	1945732.89
1983	1945456.359
1984	1945181.111
1985	1944632.712
1986	1944187.578
1987	1943915.726
1988	1943382.232
1989	1942887.224
1990	1942698.227
1991	1942398.017
1992	1942128.073
1993	1941940.074
1994	1941641.547
1995	1941267.551
1996	1940737.567
1997	1940364.273
1998	1939820.703
1999	1939446.354
2000	1939075.667
2001	1938552.276
2002	1938364.871
2003	1937884.037
2004	1937514.887
2005	1937210.069
2006	1936944.384
2007	1936649.2
2008	1936488.426
2009	1936035.989
2010	1935742.705
2011	1935451.139
2012	1935175.8
2013	1934816.072
2014	1934394.358
2015	1933999.338
2016	1933466.84
2017	1933283.314
2018	1933100.718
2019	1932661.223
2020	1932398.644
2021	1931884.341
2022	1931438.888
2023	1931048.12
2024	1930866.48
2025	1930686.006
2026	1930482.547
2027	1930178.197
2028	1929823.76
2029	1929470.902
2030	1929119.738
2031	1928592.824
2032	1928229.268
2033	1927707.042
2034	1927422.692
2035	1926903.31
2036	1926491.916
2037	1926233.985
2038	1925824.853
2039	1925523.896
2040	1924955.99
2041	1924597.116
2042	1924420.931
2043	1924139.214
2044	1923859.163
2045	1923438.985
2046	1923081.699
2047	1922726.118
2048	1922403.709
2049	1922229.197
2050	1921875.235
2051	1921406.921
2052	1921059.687
2053	1920795.443
2054	1920363.528
2055	1920086.408
2056	1919936.713
2057	1919592.551
2058	1919338.446
2059	1919063.54
2060	1918790.265
2061	1918439.231
2062	1918097.88
2063	1917902.589
2064	1917399.088
2065	1917059.26
2066	1916691.222
2067	1916421.867
2068	1915973.584
2069	1915779.763
2070	1915361.101
2071	1915093.873
2072	1914922.67
2073	1914671.021
2074	1914500.475
2075	1914234.727
2076	1913953.203
2077	1913525.495
2078	1913275.123
2079	1913011.485
2080	1912749.397
2081	1912488.873
2082	1912141.908
2083	1911806.202
2084	1911556.875
2085	1911297.977
2086	1911040.6
2087	1910608.094
2088	1910462.823
2089	1910207.139
2090	1909877.465
2091	1909381.644
2092	1909128.003
2093	1908783.891
2094	1908441.437
2095	1907952.345
2096	1907705.068
2097	1907372.07
2098	1907119.906
2099	1906704.671
2100	1906561.782
2101	1906166.872
2102	1905775.598
2103	1905350.186
2104	1904935.305
2105	1904687.013
2106	1904433.53
2107	1904092.007
2108	1903805.257
2109	1903412.693
2110	1902898.749
2111	1902651.935
2112	1902400.163
2113	1901934.755
2114	1901596.192
2115	1901209.902
2116	1900926.5
2117	1900445.006
2118	1900005.768
2119	1899670.238
2120	1899365.091
2121	1898887.759
2122	1898725.476
2123	1898250.724
2124	1898112.138
2125	1897711.03
2126	1897391.59
2127	1897073.691
2128	1896599.538
2129	1896438.567
2130	1896195.465
2131	1895953.796
2132	1895543.515
2133	1895212.209
2134	1894912.297
2135	1894671.933
2136	1894297.105
2137	1893967.174
2138	1893638.897
2139	1893400.556
2140	1892900.551
2141	1892504.007
2142	1892177.055
2143	1891789.587
2144	1891545.744
2145	1891151.597
2146	1890762.733
2147	1890270.003
2148	1889900.125
2149	1889545.027
2150	1889250.88
2151	1888939.676
2152	1888704.841
2153	1888380.495
2154	1888144.286
2155	1887684.203
2156	1887528.047
2157	1887205.12
2158	1886746.958
2159	1886456.001
2160	1886148.104
2161	1885859.839
2162	1885539.908
2163	1885082.177
2164	1884696.898
2165	1884388.803
2166	1883935.193
2167	1883618.126
2168	1883313.308
2169	1883081.737
2170	1882851.3
2171	1882373.034
2172	1882143.762
2173	1881761.593
2174	1881533.393
2175	1881086.033
2176	1880958.594
2177	1880656.701
2178	1880397.858
2179	1880141.687
2180	1879763.99
2181	1879512.078
2182	1879280.369
2183	1878965.625
2184	1878611.442
2185	1878236.341
2186	1877756.208
2187	1877444.39
2188	1877134.038
2189	1876695.835
2190	1876391.631
2191	1876084.274
2192	1875812.659
2193	1875343.151
2194	1875213.823
2195	1875087.996
2196	1874781.966
2197	1874486.315
2198	1874258.1
2199	1874003.091
2200	1873537.474
2201	1873310.51
2202	1873005.699
2203	1872706.021
2204	1872353.762
2205	1872061.658
2206	1871763.327
2207	1871637.896
2208	1871177.323
2209	1870756.724
2210	1870393.535
2211	1870081.195
2212	1869759.421
2213	1869537.602
2214	1869288.011
2215	1868860.316
2216	1868733.113
2217	1868433.614
2218	1868185.148
2219	1867886.999
2220	1867599.267
2221	1867176.696
2222	1866958.823
2223	1866736.256
2224	1866519.423
2225	1866396.006
2226	1866151.812
2227	1865935.273
2228	1865834.289
2229	1865612.914
2230	1865241.998
2231	1864997.963
2232	1864702.355
2233	1864408.18
2234	1864049.584
2235	1863806.767
2236	1863515.389
2237	1863178.217
2238	1862888.186
2239	1862646.531
2240	1862357.794
2241	1861906.272
2242	1861786.135
2243	1861545.484
2244	1861178.782
2245	1860960.296
2246	1860711.481
2247	1860472.95
2248	1860116.612
2249	1859829.005
2250	1859484.08
2251	1859267.547
2252	1858977.502
2253	1858815.869
2254	1858701.604
2255	1858416.646
2256	1858178.516
2257	1858067.894
2258	1857784.186
2259	1857341.817
2260	1856902.286
2261	1856741.392
2262	1856409.818
2263	1856122.544
2264	1855839.957
2265	1855554.146
2266	1855118.809
2267	1854705.922
2268	1854424.607
2269	1854141.73
2270	1853860.232
2271	1853600.049
2272	1853483.468
2273	1853074.749
2274	1852863.463
2275	1852654.762
2276	1852447.078
2277	1852166.751
2278	1851887.444
2279	1851731.545
2280	1851452.58
2281	1850698.113
2282	1850420.322
2283	1850142.559
2284	1849866.118
2285	1849548.977
2286	1849343.494
2287	1849175.5
2288	1849017.037
2289	1848783.34
2290	1848356.922
2291	1848035.358
2292	1847878.193
2293	1847738.93
2294	1847509.824
2295	1847279.485
2296	1847003.427
2297	1846727.923
2298	1846572.628
2299	1846298.361
2300	1846029.319
2301	1845607.162
2302	1845370.983
2303	1845097.98
2304	1844826.303
2305	1844672.4
2306	1844559.472
2307	1844288.999
2308	1844019.907
2309	1843792.802
2310	1843396.687
2311	1843285.925
2312	1843084.686
2313	1842932.097
2314	1842738.601
2315	1842199.945
2316	1841926.421
2317	1841654.22
2318	1841454.425
2319	1841074.319
2320	1840874.233
2321	1840670.627
2322	1840403.622
2323	1840102.607
2324	1839903.43
2325	1839705.228
2326	1839476.232
2327	1839274.249
2328	1839164.796
2329	1838810.517
2330	1838545.904
2331	1838108.378
2332	1837957.054
2333	1837688.209
2334	1837537.61
2335	1837270.166
2336	1837120.289
2337	1836856.834
2338	1836325.822
2339	1835797.618
2340	1835535.211
2341	1835009.723
2342	1834748.557
2343	1834639.962
2344	1834329.357
2345	1834134.245
2346	1833936.665
2347	1833544.031
2348	1833279.398
2349	1833068.322
2350	1832872.629
2351	1832653.844
2352	1832459.581
2353	1832069.291
2354	1831809.04
2355	1831404.256
2356	1831145.211
2357	1830928.606
2358	1830670.793
2359	1830350.248
2360	1830093.635
2361	1829838.27
2362	1829584.392
2363	1829323.014
2364	1829128.936
2365	1828793.007
2366	1828575.924
2367	1828302.654
2368	1828001.207
2369	1827810.214
2370	1827618.883
2371	1827488.908
2372	1827165.45
2373	1826907.741
2374	1826587.244
2375	1826332.668
2376	1826079.324
2377	1825972.386
2378	1825783.143
2379	1825676.72
2380	1825476.747
2381	1825179.93
2382	1824990.133
2383	1824791.008
2384	1824399.507
2385	1824316.354
2386	1824064.002
2387	1823876.571
2388	1823487.537
2389	1823236.326
2390	1822868.946
2391	1822615.628
2392	1822365.525
2393	1822113.52
2394	1821928.699
2395	1821682.118
2396	1821433.164
2397	1821246.022
2398	1820850.34
2399	1820538.788
2400	1820341.209
2401	1820093.315
2402	1819988.596
2403	1819529.09
2404	1818656.657
2405	1818409.746
2406	1818201.845
2407	1817956.105
2408	1817088.999
2409	1816227.526
2410	1816043.072
2411	1815859.511
2412	1815614.708
2413	1815405.828
2414	1815223.122
2415	1815029.11
2416	1814785.425
2417	1814491.128
2418	1814309.211
2419	1814201.901
2420	1814019.116
2421	1813838.109
2422	1813589.23
2423	1813347.771
2424	1813107.49
2425	1812252.258
2426	1812004.791
2427	1811651.503
2428	1810802.646
2429	1810622.775
2430	1810442.837
2431	1810069.801
2432	1809667.144
2433	1809476.068
2434	1809236.475
2435	1808991.019
2436	1808701.585
2437	1808223.387
2438	1807979.783
2439	1807801.38
2440	1807558.927
2441	1807084.729
2442	1806907.514
2443	1806719.141
2444	1806478.852
2445	1805640.19
2446	1805402.48
2447	1805163.585
2448	1804796.623
2449	1804328.396
2450	1804091.287
2451	1803915.06
2452	1803520.452
2453	1803128.313
2454	1802840.096
2455	1802157.665
2456	1801831.092
2457	1801656.504
2458	1801482.773
2459	1801022.257
2460	1800786.318
2461	1800327.938
2462	1800063.889
2463	1799828.954
2464	1799639.596
2465	1799537.614
2466	1799362.988
2467	1799189.387
2468	1798987.298
2469	1798753.445
2470	1798298.172
2471	1798065.398
2472	1797757.237
2473	1797472.164
2474	1797240.445
2475	1796788.968
2476	1796616.587
2477	1796385.883
2478	1796154.775
2479	1795967.055
2480	1795795.528
2481	1795692.286
2482	1795510.844
2483	1795281.184
2484	1795002.891
2485	1794918.922
2486	1794722.137
2487	1794417.797
2488	1794190.281
2489	1793907.695
2490	1793090.626
2491	1792988.245
2492	1792818.72
2493	1792699.751
2494	1792471.141
2495	1792244.514
2496	1792076.353
2497	1791771.999
2498	1791688.771
2499	1791463.185
2500	1791295.953
2501	1791194.774
2502	1791028.511
2503	1790853.125
2504	1790574.427
2505	1790216.533
2506	1789991.889
2507	1789766.5
2508	1789542.915
2509	1789318.596
2510	1788942.638
2511	1788666.2
2512	1788492.853
2513	1788323.288
2514	1788154.554
2515	1787959.28
2516	1787791.396
2517	1787568.681
2518	1787347.051
2519	1787175.142
2520	1786954.57
2521	1786771.692
2522	1786552.179
2523	1786385.011
2524	1786218.617
2525	1785952.103
2526	1785730.261
2527	1785565.099
2528	1784759.615
2529	1784595.191
2530	1784512.958
2531	1783712.64
2532	1783494.858
2533	1783143.559
2534	1782902.842
2535	1782732.594
2536	1782650.668
2537	1782284.002
2538	1782121.081
2539	1782023.312
2540	1781228.564
2541	1781147.796
2542	1780800.789
2543	1780456.041
2544	1780236.282
2545	1780057.666
2546	1779977.651
2547	1779816.264
2548	1779599.171
2549	1779383.138
2550	1779222.47
2551	1779111.474
2552	1778951.587
2553	1778732.741
2554	1778390.408
2555	1778231.715
2556	1777941.455
2557	1777603.441
2558	1777386.969
2559	1776598.468
2560	1776504.023
2561	1776388.937
2562	1776231.257
2563	1776074.353
2564	1775884.869
2565	1775728.755
2566	1774945.704
2567	1774617.54
2568	1773839.456
2569	1773485.065
2570	1773318.644
2571	1772546.503
2572	1771779.404
2573	1771563.496
2574	1771348.615
2575	1771183.615
2576	1770953.514
2577	1770226.693
2578	1769876.662
2579	1769781.931
2580	1769364.028
2581	1769209.297
2582	1769045.394
2583	1768699.13
2584	1768486.582
2585	1768313.79
2586	1768202.113
2587	1768029.908
2588	1767876.292
2589	1767619.901
2590	1767293.802
2591	1766576.799
2592	1765828.379
2593	1765614.898
2594	1765402.532
2595	1765291.629
2596	1765079.753
2597	1764749.819
2598	1764006.044
2599	1763853.227
2600	1763559.238
2601	1762820.135
2602	1762668.441
2603	1762458.815
2604	1762307.799
2605	1762215.784
2606	1762005.584
2607	1761845.318
2608	1761636.507
2609	1761186.833
2610	1760910.81
2611	1760760.465
2612	1760469.71
2613	1760263.09
2614	1760185.453
2615	1759850.234
2616	1759759.129
2617	1759026.217
2618	1758298.098
2619	1757966.366
2620	1757758.323
2621	1757609.624
2622	1757501.488
2623	1757296.324
2624	1757089.202
2625	1756885.015
2626	1756566.279
2627	1756344.686
2628	1756015.609
2629	1755908.676
2630	1755761.366
2631	1755669.074
2632	1755522.481
2633	1755273.38
2634	1755182.881
2635	1755036.981
2636	1754891.797
2637	1754747.364
2638	1754541.999
2639	1754452.025
2640	1754169.82
2641	1753884.894
2642	1753741.49
2643	1753635.198
2644	1753387.552
2645	1752993.854
2646	1752888.142
2647	1752496.302
2648	1752354.123
2649	1752032.114
2650	1751832.66
2651	1751552.593
2652	1751447.701
2653	1751343.339
2654	1751145.531
2655	1751004.773
2656	1750802.036
2657	1750115.976
2658	1749914.149
2659	1749713.307
2660	1749513.518
2661	1749424.445
2662	1749320.878
2663	1749002.009
2664	1748685.132
2665	1748370.229
2666	1748057.303
2667	1747918.36
2668	1747607.716
2669	1747519.49
2670	1747431.748
2671	1747159.031
2672	1746960.826
2673	1746652.527
2674	1745973.886
2675	1745868.341
2676	1745730.981
2677	1745533.721
2678	1745428.679
2679	1745231.555
2680	1745035.107
2681	1744932.215
2682	1744258.395
2683	1744121.596
2684	1743517.192
2685	1743250.053
2686	1743175.855
2687	1743073.729
2688	1742806.731
2689	1742503.461
2690	1742238.832
2691	1742004.817
2692	1741704.139
2693	1741040.025
2694	1740936.788
2695	1740741.676
2696	1740478.099
2697	1740377.462
2698	1740304.249
2699	1740168.862
2700	1739975.246
2701	1739872.468
2702	1739772.659
2703	1739673.355
2704	1739298.245
2705	1739092.074
2706	1738452.815
2707	1738156.517
2708	1738057.969
2709	1737955.734
2710	1737857.386
2711	1737326.225
2712	1737224.53
2713	1737032.847
2714	1736827.419
2715	1736455.238
2716	1736321.199
2717	1736219.955
2718	1736122.074
2719	1736021.326
2720	1735887.925
2721	1735257.196
2722	1735085.592
2723	1734561.092
2724	1734475.971
2725	1734378.932
2726	1734122.129
2727	1733709.237
2728	1733624.619
2729	1733364.466
2730	1733108.254
2731	1732740.849
2732	1732553.146
2733	1732329.092
2734	1731689.662
2735	1731593.945
2736	1731510.098
2737	1731146.627
2738	1730958.085
2739	1730871.46
2740	1730465.655
2741	1730393.732
2742	1730206.301
2743	1730074.104
2744	1729778.291
2745	1729682.98
2746	1729588.15
2747	1729516.908
2748	1729115.179
2749	1729028.975
2750	1728897.35
2751	1728328.561
2752	1728257.601
2753	1728186.994
2754	1728055.964
2755	1727961.58
2756	1727774.608
2757	1727574.408
2758	1727480.557
2759	1727123.463
2760	1726993.316
2761	1726807.834
2762	1726452.696
2763	1726056.442
2764	1725962.988
2765	1725477.461
2766	1724979.947
2767	1724649.88
2768	1724399.695
2769	1724306.799
2770	1724237.142
2771	1724138.271
2772	1724045.841
2773	1723963.037
2774	1723871.079
2775	1723686.196
2776	1723502.62
2777	1723411.107
2778	1723320.061
2779	1723141.035
2780	1723050.753
2781	1722952.376
2782	1722769.499
2783	1722679.658
2784	1722610.286
2785	1722512.377
2786	1722430.219
2787	1722348.496
2788	1722251.208
2789	1722161.824
2790	1722072.896
2791	1721890.882
2792	1721802.388
2793	1721733.268
2794	1721447.814
2795	1721350.945
2796	1721269.912
2797	1721173.581
2798	1721104.782
2799	1720731.587
2800	1720643.5
2801	1720468.167
2802	1720255.677
2803	1720044.364
2804	1719915.714
2805	1719410.937
2806	1719327.436
2807	1719247.681
2808	1719160.47
2809	1719092.275
2810	1719024.438
2811	1718821.765
2812	1718640.915
2813	1718365.282
2814	1718185.288
2815	1718118.071
2816	1718022.686
2817	1717935.972
2818	1717856.792
2819	1717778.096
2820	1717683.292
2821	1717422.012
2822	1717294.443
2823	1716908.746
2824	1716826.089
2825	1716646.835
2826	1716036.624
2827	1715969.994
2828	1715842.958
2829	1715716.548
2830	1715630.268
2831	1715548.171
2832	1715369.68
2833	1715283.826
2834	1715198.406
2835	1715009.256
2836	1714836.23
2837	1714659.622
2838	1714071.555
2839	1714005.2
2840	1713829.207
2841	1713703.281
2842	1713424.457
2843	1713249.284
2844	1713123.948
2845	1713045.772
2846	1712961.328
2847	1712790.129
2848	1712708.331
2849	1712106.217
2850	1711931.965
2851	1711650.388
2852	1711159.737
2853	1711076.103
2854	1710802.017
2855	1710628.322
2856	1710503.424
2857	1710379.141
2858	1710298.167
2859	1710214.963
2860	1709960.556
2861	1709877.76
2862	1709754.358
2863	1709677.003
2864	1709611.45
2865	1709488.647
2866	1709366.449
2867	1709193.478
2868	1708941.791
2869	1708876.547
2870	1708794.132
2871	1708437.41
2872	1708360.414
2873	1708188.206
2874	1708016.841
2875	1707846.316
2876	1707764.285
2877	1707189.417
2878	1707096.985
2879	1706975.923
2880	1706895.55
2881	1706819.025
2882	1706754.43
2883	1706673.065
2884	1706592.109
2885	1706471.617
2886	1706391.063
2887	1706221.229
2888	1705867.552
2889	1705787.245
2890	1705618.201
2891	1705538.014
2892	1705473.635
2893	1705214.769
2894	1705034.549
2895	1704943.388
2896	1704572.008
2897	1704492.241
2898	1704372.888
2899	1704229.909
2900	1704050.547
2901	1703987.096
2902	1703637.283
2903	1703557.939
2904	1703323.666
2905	1703205.216
2906	1703129.36
2907	1703064.482
2908	1702797.679
2909	1702273.346
2910	1702106.474
2911	1701940.42
2912	1701852.336
2913	1701734.689
2914	1701655.777
2915	1701490.897
2916	1701314.748
2917	1701139.463
2918	1700774.786
2919	1700611.89
2920	1700267.327
2921	1700105.197
2922	1700026.332
2923	1699440.102
2924	1699350.779
2925	1699272.93
2926	1699032.242
2927	1698956.782
2928	1698868.324
2929	1698751.728
2930	1698590.264
2931	1698370.036
2932	1698226.966
2933	1697987.937
2934	1697909.754
2935	1697737.587
2936	1697621.781
2937	1697534.138
2938	1697194.152
2939	1697055.204
2940	1696940.307
2941	1696729.228
2942	1696520.35
2943	1696442.6
2944	1696271.788
2945	1696112.496
2946	1695998.378
2947	1695920.997
2948	1695807.437
2949	1695267.748
2950	1695109.158
2951	1695046.98
2952	1694933.931
2953	1694676.311
2954	1694563.804
2955	1694451.852
2956	1694376.928
2957	1694062.912
2958	1693985.993
2959	1693911.578
2960	1693754.108
2961	1693632.832
2962	1693521.935
2963	1692968.832
2964	1692737.147
2965	1692660.919
2966	1692524.013
2967	1692283.04
2968	1692043.567
2969	1691816.507
2970	1691742.575
2971	1691574.88
2972	1691435.363
2973	1691360.21
2974	1691284.119
2975	1691210.667
2976	1691137.709
2977	1690570.137
2978	1690494.418
2979	1690240.45
2980	1689774.818
2981	1689233.818
2982	1689158.779
2983	1688907.103
2984	1688562.185
2985	1688487.649
2986	1688331.186
2987	1688257.013
2988	1688147.388
2989	1687913.131
2990	1687757.421
2991	1687697.329
2992	1687475.41
2993	1687318.961
2994	1687244.522
2995	1687044.218
2996	1686888.769
2997	1686829.248
2998	1686673.748
2999	1686565.344
