iter	Passed	Remaining
632	11355	42461
633	11370	42432
634	11386	42406
635	11402	42381
636	11417	42355
637	11432	42326
638	11447	42297
639	11462	42268
640	11479	42246
641	11495	42220
642	11509	42188
643	11523	42159
644	11538	42130
645	11557	42114
646	11571	42082
647	11585	42050
648	11600	42020
649	11617	42001
650	11632	41972
651	11647	41945
652	11663	41920
653	11681	41904
654	11698	41881
655	11712	41849
656	11726	41818
657	11744	41803
658	11765	41796
659	11780	41766
660	11794	41734
661	11810	41712
662	11826	41687
663	11841	41658
664	11856	41632
665	11872	41608
666	11889	41588
667	11903	41556
668	11918	41528
669	11933	41500
670	11951	41482
671	11967	41460
672	11983	41433
673	11998	41405
674	12014	41382
675	12031	41361
676	12045	41331
677	12060	41305
678	12077	41285
679	12093	41260
680	12108	41231
681	12122	41203
682	12138	41177
683	12156	41162
684	12173	41141
685	12187	41111
686	12201	41081
687	12218	41060
688	12233	41034
689	12248	41006
690	12264	40982
691	12279	40955
692	12294	40929
693	12309	40902
694	12325	40876
695	12340	40849
696	12356	40828
697	12371	40799
698	12385	40771
699	12402	40751
700	12419	40729
701	12436	40710
702	12451	40684
703	12470	40670
704	12490	40660
705	12510	40648
706	12527	40631
707	12548	40621
708	12568	40612
709	12586	40594
710	12605	40582
711	12624	40567
712	12640	40545
713	12658	40530
714	12679	40520
715	12694	40493
716	12708	40465
717	12723	40440
718	12739	40416
719	12754	40389
720	12769	40363
721	12788	40349
722	12806	40332
723	12823	40313
724	12840	40293
725	12855	40265
726	12870	40241
727	12886	40217
728	12903	40197
729	12918	40171
730	12934	40146
731	12950	40125
732	12969	40110
733	12985	40090
734	13001	40065
735	13019	40049
736	13037	40032
737	13053	40009
738	13068	39984
739	13086	39965
740	13102	39943
741	13118	39921
742	13132	39893
743	13151	39879
744	13167	39856
745	13183	39832
746	13198	39808
747	13216	39789
748	13235	39776
749	13250	39750
750	13265	39726
751	13283	39709
752	13303	39697
753	13319	39676
754	13336	39655
755	13353	39635
756	13369	39615
757	13386	39595
758	13402	39570
759	13418	39548
760	13438	39539
761	13456	39520
762	13471	39496
763	13488	39477
764	13504	39454
765	13520	39431
766	13539	39419
767	13559	39406
768	13580	39398
769	13597	39380
770	13613	39358
771	13632	39342
772	13647	39319
773	13666	39303
774	13684	39286
775	13702	39269
776	13717	39246
777	13734	39225
778	13752	39209
779	13770	39192
780	13786	39169
781	13802	39148
782	13818	39127
783	13835	39105
784	13851	39082
785	13865	39056
786	13882	39035
787	13896	39009
788	13912	38987
789	13928	38964
790	13942	38938
791	13958	38913
792	13973	38889
793	13987	38862
794	14003	38839
795	14029	38844
796	14049	38834
797	14074	38838
798	14089	38812
799	14105	38790
800	14132	38796
801	14162	38815
802	14181	38800
803	14202	38790
804	14224	38784
805	14245	38776
806	14265	38765
807	14283	38750
808	14300	38728
809	14316	38706
810	14333	38687
811	14348	38662
812	14364	38640
813	14382	38623
814	14399	38603
815	14413	38578
816	14427	38549
817	14442	38523
818	14455	38494
819	14469	38467
820	14483	38440
821	14497	38412
822	14511	38386
823	14526	38360
824	14539	38331
825	14554	38305
826	14568	38278
827	14582	38253
828	14596	38226
829	14612	38202
830	14625	38175
831	14642	38155
832	14659	38134
833	14681	38129
834	14705	38128
835	14728	38124
836	14743	38100
837	14762	38086
838	14778	38065
839	14794	38043
840	14810	38020
841	14827	38001
842	14843	37981
843	14859	37958
844	14873	37932
845	14889	37910
846	14905	37889
847	14920	37864
848	14936	37843
849	14952	37820
850	14968	37800
851	14984	37778
852	14998	37751
853	15013	37725
854	15029	37705
855	15044	37682
856	15059	37658
857	15075	37637
858	15093	37620
859	15111	37602
860	15129	37587
861	15153	37585
862	15171	37568
863	15186	37545
864	15201	37519
865	15215	37494
866	15233	37477
867	15249	37455
868	15266	37438
869	15284	37421
870	15302	37404
871	15317	37381
872	15332	37357
873	15347	37332
874	15364	37312
875	15380	37293
876	15397	37272
877	15415	37257
878	15437	37250
879	15458	37241
880	15476	37225
881	15502	37226
882	15520	37211
883	15538	37195
884	15556	37177
885	15575	37163
886	15592	37144
887	15608	37123
888	15625	37103
889	15641	37082
890	15657	37061
891	15673	37039
892	15689	37019
893	15706	37000
894	15730	36996
895	15749	36982
896	15765	36960
897	15781	36940
898	15799	36922
899	15822	36918
900	15841	36904
901	15871	36916
902	15899	36921
903	15928	36930
904	15945	36912
905	15964	36897
906	15981	36879
907	15996	36855
908	16012	36833
909	16027	36811
910	16045	36794
911	16063	36777
912	16080	36758
913	16095	36733
914	16109	36708
915	16122	36680
916	16136	36654
917	16150	36628
918	16164	36604
919	16185	36592
920	16210	36593
921	16232	36584
922	16252	36573
923	16282	36582
924	16311	36589
925	16336	36589
926	16362	36589
927	16383	36580
928	16400	36562
929	16415	36538
930	16431	36515
931	16449	36500
932	16464	36476
933	16479	36452
934	16497	36435
935	16515	36419
936	16532	36400
937	16548	36378
938	16565	36359
939	16583	36342
940	16599	36320
941	16615	36299
942	16633	36284
943	16652	36268
944	16668	36246
945	16683	36224
946	16702	36209
947	16720	36192
948	16738	36175
949	16754	36154
950	16775	36144
951	16793	36126
